sample_id,variable,class_label,probability,known_label,predicted_label,split
Pfeiffer,Erlotinib,,,0.128442704007119,0.0005820728838443756,train
U-178MG,Erlotinib,,,,0.10457044839859009,train
SW1116,Erlotinib,,,,0.004366339650005102,train
Mono-Mac-6,Erlotinib,,,,0.05693133920431137,train
HT,Erlotinib,,,0.0,0.004981663078069687,train
SaOS-2,Erlotinib,,,0.0053370879909102,0.042946893721818924,train
OV-90,Erlotinib,,,0.0,-0.012059667147696018,train
HCC1937,Erlotinib,,,,0.06358778476715088,train
SW620,Erlotinib,,,0.0032287547729638,0.01313930656760931,train
EPLC-272H,Erlotinib,,,,0.1597248911857605,train
Calu-3,Erlotinib,,,0.139699599142118,0.1273302137851715,train
LP-1,Erlotinib,,,0.0,0.022174112498760223,train
DBTRG-05MG,Erlotinib,,,0.0295293703939529,0.05635525658726692,train
Calu-6,Erlotinib,,,0.0232435160923001,0.02123551070690155,train
BDCM,Erlotinib,,,0.0132267808987782,0.03833154961466789,train
SNU-503,Erlotinib,,,,0.15209417045116425,train
Hs 255.T,Erlotinib,,,,0.07913903146982193,train
NCI-H292,Erlotinib,,,,0.15642647445201874,train
TOV-21G,Erlotinib,,,0.0680697732550301,0.046630389988422394,train
JHUEM-3,Erlotinib,,,,0.08718148618936539,train
HCC1833,Erlotinib,,,,0.02071596123278141,train
MV4-11,Erlotinib,,,,0.052624329924583435,train
NALM-1,Erlotinib,,,,0.053516119718551636,train
PK-59,Erlotinib,,,0.0396791309079114,0.027702417224645615,train
NCI-H82,Erlotinib,,,,-0.05149148032069206,train
GSS,Erlotinib,,,,0.10214518755674362,train
HCC38,Erlotinib,,,,0.17611746490001678,train
SCC-15,Erlotinib,,,,0.07470762729644775,train
MDA-MB-134-VI,Erlotinib,,,,-0.04668543487787247,train
NCI-H1618,Erlotinib,,,,-0.014768974855542183,train
HD-MY-Z,Erlotinib,,,0.0841427877270507,0.024826716631650925,train
COV434,Erlotinib,,,,0.055608250200748444,train
ECC10,Erlotinib,,,,0.006683160550892353,train
HARA [Human squamous cell lung carcinoma],Erlotinib,,,0.1139355773964,0.10335644334554672,train
HEC-6,Erlotinib,,,0.0,0.007923489436507225,train
IGR-39,Erlotinib,,,0.0072505093170284,0.034540265798568726,train
MSTO-211H,Erlotinib,,,0.0468232661050798,0.04216400906443596,train
Li-7,Erlotinib,,,,0.029788514599204063,train
FU-OV-1,Erlotinib,,,0.116164486880648,0.13326986134052277,train
HCC1187,Erlotinib,,,0.0466619416920787,0.045159630477428436,train
HuH-6 Clone 5,Erlotinib,,,,0.04373772069811821,train
OCI-Ly10,Erlotinib,,,0.0721484574952942,-0.0027562640607357025,train
COV504,Erlotinib,,,0.0711984611306931,0.04627488553524017,train
KE-97,Erlotinib,,,0.089743233031866,0.0488123893737793,train
HCC33,Erlotinib,,,,-0.061281412839889526,train
NCI-H1385,Erlotinib,,,,0.049292173236608505,train
SNU-738,Erlotinib,,,,0.04161134734749794,train
SW48,Erlotinib,,,0.34323533661392,0.26837867498397827,train
GR-M,Erlotinib,,,,0.03584742918610573,train
AZ-521,Erlotinib,,,0.145596979444519,0.14349180459976196,train
A4/Fukuda,Erlotinib,,,,0.04031728580594063,train
PL45,Erlotinib,,,0.0629719252063515,0.021326322108507156,train
BC-3C,Erlotinib,,,,0.14475537836551666,train
HCT 15,Erlotinib,,,0.0513580719604864,0.0694565549492836,train
WM793,Erlotinib,,,0.0280512493673766,0.05810941010713577,train
HuP-T4,Erlotinib,,,0.167535443444042,0.08934283256530762,train
Rh30,Erlotinib,,,0.0078888326839729,0.025263354182243347,train
VMRC-RCW,Erlotinib,,,0.009323782911607,-0.001330511411651969,train
Hs 618.T,Erlotinib,,,,0.11772855371236801,train
BICR 18,Erlotinib,,,,0.0897349864244461,train
CAL-148,Erlotinib,,,,0.02414620667695999,train
KMM-1,Erlotinib,,,0.0068735760231036,0.01482546329498291,train
NCI-H1650,Erlotinib,,,0.220793735361946,0.16779571771621704,train
HCC44,Erlotinib,,,0.006897030803354,0.019161507487297058,train
Kasumi-1,Erlotinib,,,,0.03216150030493736,train
CAMA-1,Erlotinib,,,0.0157565200587637,0.00044935152982361615,train
KE-39,Erlotinib,,,0.175092672742207,0.18857106566429138,train
NCI-H1573,Erlotinib,,,0.154964829446517,0.140606090426445,train
KYSE-270,Erlotinib,,,,0.223496213555336,train
NCI-H1436,Erlotinib,,,,0.027450138702988625,train
RERF-LC-Sq1,Erlotinib,,,,0.02646210975944996,train
TO 175.T,Erlotinib,,,,0.09589587152004242,train
PE/CA-PJ49,Erlotinib,,,,0.12962543964385986,train
A2058,Erlotinib,,,0.0203164321242007,0.04107071831822395,train
SNU-8,Erlotinib,,,,0.048298560082912445,train
MIA PaCa-2,Erlotinib,,,0.0151349256793501,0.02946971170604229,train
OAW28,Erlotinib,,,,0.11567749828100204,train
U-251MG,Erlotinib,,,,0.04915843904018402,train
IM95,Erlotinib,,,,0.011356188915669918,train
TM-31,Erlotinib,,,,0.08057243376970291,train
NCI-H1435,Erlotinib,,,,0.0447237528860569,train
HEC-265,Erlotinib,,,0.0,0.03187578544020653,train
IA-LM,Erlotinib,,,0.0282183600503712,0.018080921843647957,train
SNU-5,Erlotinib,,,,0.01925501972436905,train
Peer,Erlotinib,,,,0.03768983110785484,train
JHH-6,Erlotinib,,,0.0130652353313218,0.010180320590734482,train
G-292 clone A141B1,Erlotinib,,,,0.08199303597211838,train
Hs 600.T,Erlotinib,,,,0.11384712904691696,train
Hs 675.T,Erlotinib,,,,0.08076566457748413,train
OPM-2,Erlotinib,,,0.0670311385708233,0.05102600157260895,train
D341 Med,Erlotinib,,,,-0.07653393596410751,train
GaMG,Erlotinib,,,0.0362778026582661,0.04491206258535385,train
SF767,Erlotinib,,,,0.05477919057011604,train
NCI-H1299,Erlotinib,,,0.0626858625403708,0.05854553356766701,train
HCC95,Erlotinib,,,,0.10178482532501221,train
SNU-1077,Erlotinib,,,,0.008893618360161781,train
LS513,Erlotinib,,,,0.05101046711206436,train
COLO 677,Erlotinib,,,0.0094709590747711,0.025028903037309647,train
SNU-478,Erlotinib,,,,0.08577633649110794,train
786-O,Erlotinib,,,0.0173998808952982,0.07923462241888046,train
COLO 320,Erlotinib,,,0.0656630100878447,0.022440820932388306,train
SW1417,Erlotinib,,,0.0119077730879152,-0.02306113764643669,train
NCI-H2286,Erlotinib,,,0.0950558401951842,0.06182985380291939,train
LN-464,Erlotinib,,,,0.07082979381084442,train
VMRC-LCP,Erlotinib,,,,0.08646377921104431,train
COLO 792,Erlotinib,,,,0.07225979119539261,train
DMS 153,Erlotinib,,,,0.016101481392979622,train
HCC1195,Erlotinib,,,,0.10073951631784439,train
PaTu 8988t,Erlotinib,,,,0.04412059113383293,train
ACC-MESO-1,Erlotinib,,,,0.036091357469558716,train
TC-32,Erlotinib,,,,-0.01941395178437233,train
NCI-H2405,Erlotinib,,,,0.04304467514157295,train
GCIY,Erlotinib,,,0.165499085189246,0.010161853395402431,train
RD-ES,Erlotinib,,,,0.0014749830588698387,train
A-673,Erlotinib,,,0.0132935443628987,0.010963952168822289,train
AGS,Erlotinib,,,,0.07141616195440292,train
SEM,Erlotinib,,,,0.04711247235536575,train
SNU-213,Erlotinib,,,,0.03760842978954315,train
HCC1359,Erlotinib,,,,0.0064283618703484535,train
1321N1,Erlotinib,,,0.0588349285319097,0.07201844453811646,train
P31/FUJ,Erlotinib,,,0.010075471775247,0.020808126777410507,train
SNU-410,Erlotinib,,,,0.0359002910554409,train
MHH-CALL-4,Erlotinib,,,,0.05424422025680542,train
Daudi,Erlotinib,,,,-0.007770925760269165,train
Hs 274.T,Erlotinib,,,,0.09275881946086884,train
SK-N-MC,Erlotinib,,,,0.033820103853940964,train
KYSE-510,Erlotinib,,,0.0072697969032743,0.01687219738960266,train
MOLM-6,Erlotinib,,,,0.025669492781162262,train
NUGC-3,Erlotinib,,,0.236166481231863,0.19871392846107483,train
NCI-H660,Erlotinib,,,,0.009103044867515564,train
TCCSUP,Erlotinib,,,0.0053850991607237,-0.0049929250963032246,train
HuH-1,Erlotinib,,,0.0410050329319411,0.023962492123246193,train
Hs 834.T,Erlotinib,,,,0.11385990679264069,train
NCI-H1975,Erlotinib,,,0.0464013068654505,0.03692145645618439,train
OVK18,Erlotinib,,,,0.041704438626766205,train
SNU-182,Erlotinib,,,0.126462530716505,0.1384686529636383,train
NCI-H2342,Erlotinib,,,,0.14016324281692505,train
PK-1,Erlotinib,,,0.0948814036326748,0.05728944018483162,train
Hs 698.T,Erlotinib,,,,0.1070658415555954,train
SNU-489,Erlotinib,,,,0.05338740721344948,train
HSC-3,Erlotinib,,,,0.09824685752391815,train
EN,Erlotinib,,,0.0081970826955626,0.04574711620807648,train
HCC366,Erlotinib,,,,0.10193551331758499,train
Ki-JK,Erlotinib,,,,0.02093038149178028,train
SNU-C2A,Erlotinib,,,0.0947523608802268,0.09562595933675766,train
NOMO-1,Erlotinib,,,,0.05545473098754883,train
TUHR14TKB,Erlotinib,,,,0.11000185459852219,train
PL-21,Erlotinib,,,,0.053853970021009445,train
Hs 578T,Erlotinib,,,0.0132344841789967,0.09499766677618027,train
TE 125.T,Erlotinib,,,,0.08285000175237656,train
CHL-1,Erlotinib,,,0.131031637107937,0.16118517518043518,train
KOPN-8,Erlotinib,,,,0.030662432312965393,train
OE33,Erlotinib,,,0.0994217425891791,0.05945738032460213,train
HCC364,Erlotinib,,,,0.017627209424972534,train
CL-14,Erlotinib,,,,-0.010734112933278084,train
OAW42,Erlotinib,,,,0.03618873655796051,train
A-1207,Erlotinib,,,,0.07683547586202621,train
Hs 852.T,Erlotinib,,,0.0606494731196107,0.07899550348520279,train
ACHN,Erlotinib,,,0.181831477887917,0.1587037295103073,train
M059K,Erlotinib,,,,0.07623130828142166,train
COLO 800,Erlotinib,,,,0.10502448678016663,train
HT-55,Erlotinib,,,,-0.019354406744241714,train
TE-10,Erlotinib,,,,0.13983818888664246,train
Ku812,Erlotinib,,,0.0324607245661844,0.029281428083777428,train
SLR23,Erlotinib,,,,0.07447057962417603,train
LN-319,Erlotinib,,,,0.08819890022277832,train
SU-DHL-1,Erlotinib,,,,0.029509570449590683,train
DK-MG,Erlotinib,,,0.0273288019534314,0.12636782228946686,train
DMS 79,Erlotinib,,,,-0.0015606498345732689,train
L-1236,Erlotinib,,,,0.0032295621931552887,train
KYSE-140,Erlotinib,,,0.290069558925785,0.28058841824531555,train
L3.3,Erlotinib,,,0.128358214225068,0.0902111604809761,train
BJ1-hTERT,Erlotinib,,,,0.1290670931339264,train
HCC2218,Erlotinib,,,,0.04193726181983948,train
DEL,Erlotinib,,,0.0377691989042137,0.042644280940294266,train
NCI-H3255,Erlotinib,,,0.561447874525511,0.21586810052394867,train
C32 [Human melanoma],Erlotinib,,,0.0396979745149343,0.04020208492875099,train
PaTu 8988s,Erlotinib,,,,0.087994784116745,train
TGBC11TKB,Erlotinib,,,,0.0856967344880104,train
JHOS-4,Erlotinib,,,0.12377795580422,0.1324145644903183,train
HuT 102,Erlotinib,,,,0.01084858924150467,train
HT-29,Erlotinib,,,0.0008752056595092,-0.0089541831985116,train
OCI-Ly3,Erlotinib,,,,0.014111977070569992,train
TE-8,Erlotinib,,,,0.14433756470680237,train
COLO 678,Erlotinib,,,0.157057444982617,0.11044320464134216,train
EoL-1,Erlotinib,,,,0.06121595948934555,train
42-MG-BA,Erlotinib,,,0.0910999117227594,0.10646522045135498,train
K029AX,Erlotinib,,,0.0,0.08101843297481537,train
SF295,Erlotinib,,,0.0548661332673498,0.06426510214805603,train
SU-DHL-5,Erlotinib,,,,0.00989886000752449,train
LUDLU-1,Erlotinib,,,0.214790275430073,0.1377357691526413,train
LS180,Erlotinib,,,,-0.011033929884433746,train
NCI-H1155,Erlotinib,,,0.0644206799838463,0.0,train
NCI-H1105,Erlotinib,,,,0.024284573271870613,train
Karpas-299,Erlotinib,,,0.0265723504029587,0.0420454666018486,train
J82,Erlotinib,,,0.0431609284809773,0.033398400992155075,train
SR,Erlotinib,,,,0.03718350827693939,train
SNU-283,Erlotinib,,,,0.03688669577240944,train
JMSU-1,Erlotinib,,,0.110923506771192,0.08150161802768707,train
JHH-5,Erlotinib,,,0.22465609505044,0.04791605845093727,train
EFM-192A,Erlotinib,,,,0.06753372400999069,train
KMRC-20,Erlotinib,,,,0.03879566490650177,train
JHH-4,Erlotinib,,,0.0546806254132545,0.027867939323186874,train
AML-193,Erlotinib,,,,0.04038464277982712,train
HuP-T3,Erlotinib,,,0.0448855558355754,0.03615637123584747,train
NB1,Erlotinib,,,,0.008573198691010475,train
NCC-StC-K140,Erlotinib,,,,0.07112205773591995,train
JHOC-5,Erlotinib,,,,0.13413341343402863,train
LOU-NH91,Erlotinib,,,0.146030125411316,0.12060876190662384,train
DMS 273,Erlotinib,,,,0.02037402056157589,train
Hs 822.T,Erlotinib,,,,0.07933971285820007,train
HuG1-N,Erlotinib,,,,0.04169058799743652,train
KYSE-70,Erlotinib,,,0.171711681503882,0.14226259291172028,train
SK-MES-1,Erlotinib,,,0.272357387064309,0.24686726927757263,train
HEK TE,Erlotinib,,,,0.0546320304274559,train
NCI-H838,Erlotinib,,,,0.0479438453912735,train
NCI-H508,Erlotinib,,,,0.06493515521287918,train
KP-N-RT-BM-1,Erlotinib,,,,0.0038033314049243927,train
SUP-T11,Erlotinib,,,,0.01569467782974243,train
CMK-86,Erlotinib,,,0.0731526974712473,0.061164386570453644,train
Hs 819.T,Erlotinib,,,,0.09587454050779343,train
KG-1-C,Erlotinib,,,,0.05835369974374771,train
KMS-28BM,Erlotinib,,,,0.04325783997774124,train
NCI-H2171,Erlotinib,,,,0.0064426749013364315,train
NCI-H1781,Erlotinib,,,,0.1248316839337349,train
NCI-H2347,Erlotinib,,,,0.03371281549334526,train
WM266-4,Erlotinib,,,0.013118494741462,0.0609494224190712,train
COLO 201,Erlotinib,,,0.0207212995375924,0.04265059530735016,train
LN-215,Erlotinib,,,,0.053806453943252563,train
SLR20,Erlotinib,,,,0.06016061082482338,train
JURL-MK1,Erlotinib,,,,-0.019444525241851807,train
NCI-H747,Erlotinib,,,0.0854438275693443,0.03607790544629097,train
Lu-65,Erlotinib,,,,0.028004515916109085,train
UACC-812,Erlotinib,,,0.0508647075977552,0.03187129274010658,train
HMEL,Erlotinib,,,,0.025930896401405334,train
HEC-1-A,Erlotinib,,,0.0027045288218543,-0.004749057814478874,train
FaDu,Erlotinib,,,0.202366269449161,0.15720008313655853,train
SNU-1041,Erlotinib,,,,0.09068569540977478,train
PaTu 8902,Erlotinib,,,0.0142065488811397,0.019461892545223236,train
MKN45,Erlotinib,,,0.027027568716618,0.09615614265203476,train
SNU-899,Erlotinib,,,,0.000536426785402,train
SNU-1196,Erlotinib,,,,0.007793691474944353,train
MG-63,Erlotinib,,,0.0061146008053855,0.04645667225122452,train
SNU-216,Erlotinib,,,,0.06864488869905472,train
Hs 688(A).T,Erlotinib,,,,0.07703279703855515,train
YD-10B,Erlotinib,,,,0.09821055084466934,train
ES-2,Erlotinib,,,0.0207823472235324,0.02845533937215805,train
OV56,Erlotinib,,,,-0.012973464094102383,train
HDLM-2,Erlotinib,,,,0.0063926950097084045,train
LN-382,Erlotinib,,,,0.1045243963599205,train
LN-18,Erlotinib,,,0.0657183372035689,0.046275168657302856,train
SNU-1076,Erlotinib,,,,0.03691460192203522,train
NCI-H1651,Erlotinib,,,0.0427770897570794,0.03729353845119476,train
MDA-MB-436,Erlotinib,,,0.0656501567842006,0.05951586738228798,train
NCI-H510A,Erlotinib,,,,0.017530614510178566,train
Hs 695T,Erlotinib,,,0.0027959688318722,0.0771012231707573,train
P3HR-1,Erlotinib,,,0.0,-0.0024756640195846558,train
253J,Erlotinib,,,,0.05762547627091408,train
SNU-466,Erlotinib,,,,0.13666142523288727,train
UM-UC-3,Erlotinib,,,0.0,0.008214794099330902,train
SW1573,Erlotinib,,,0.0707136922847403,0.03374149650335312,train
769-P,Erlotinib,,,0.25329984948657,0.14905332028865814,train
HCC1428,Erlotinib,,,,0.03091375157237053,train
AM-38,Erlotinib,,,,0.029406176880002022,train
MUTZ-5,Erlotinib,,,,0.03541824221611023,train
KMRC-1,Erlotinib,,,0.149200648806191,0.1093285083770752,train
HCC2935,Erlotinib,,,0.364494181716601,0.3941088914871216,train
HEL,Erlotinib,,,,-0.0033593031112104654,train
COR-L95,Erlotinib,,,,-0.0026609846390783787,train
Hs 863.T,Erlotinib,,,,0.12990702688694,train
Loucy,Erlotinib,,,,0.02276373654603958,train
Hs 746.T,Erlotinib,,,0.0282985266311347,0.03962428867816925,train
ALL-SIL,Erlotinib,,,0.0796000295460968,0.0699182003736496,train
ONCO-DG-1,Erlotinib,,,0.142880133312072,0.14987757802009583,train
LMSU,Erlotinib,,,,0.05450570583343506,train
SNU-349,Erlotinib,,,,0.03927924484014511,train
YH-13,Erlotinib,,,,0.08214940875768661,train
Kasumi-6,Erlotinib,,,,0.0389816090464592,train
LN-235,Erlotinib,,,,0.14090898633003235,train
HCC2814,Erlotinib,,,,0.16180653870105743,train
OVMANA,Erlotinib,,,0.0221955939297399,-0.0020925006829202175,train
HEL 92.1.7,Erlotinib,,,0.0177813221317003,0.00953500997275114,train
GB-1,Erlotinib,,,0.0524058757243449,0.054696545004844666,train
HOS,Erlotinib,,,0.0,0.03395269438624382,train
SUP-B15,Erlotinib,,,,0.05427516996860504,train
OCI-Ly19,Erlotinib,,,,0.04404831677675247,train
RMG-I,Erlotinib,,,,0.14693644642829895,train
GDM-1,Erlotinib,,,,0.01939041167497635,train
EHEB,Erlotinib,,,,0.03127732872962952,train
NCI-H1563,Erlotinib,,,0.0216638206811162,0.07189606130123138,train
CL-40,Erlotinib,,,,-0.005965915042907,train
MDA-MB-435,Erlotinib,,,0.0032447247819237,0.031994350254535675,train
COLO 775,Erlotinib,,,,0.015916205942630768,train
JeKo-1,Erlotinib,,,,0.021143697202205658,train
MOLT-4,Erlotinib,,,,0.031166892498731613,train
NCI-H1838,Erlotinib,,,,0.1565673053264618,train
VMRC-RCZ,Erlotinib,,,0.0380711745358432,0.02709273248910904,train
MOLT-13,Erlotinib,,,,0.039954543113708496,train
Hs 839.T,Erlotinib,,,,0.10692255944013596,train
NCI-H2023,Erlotinib,,,0.0196922070680006,0.01142971683293581,train
SNU-1105,Erlotinib,,,,0.06602126359939575,train
JM-1,Erlotinib,,,0.0363750000000003,0.0331634059548378,train
CAL-78,Erlotinib,,,0.0301368569813702,0.0801214724779129,train
NCO2,Erlotinib,,,0.105692436087806,0.0724235326051712,train
LAMA-84,Erlotinib,,,,0.0018456651596352458,train
U266B1,Erlotinib,,,,0.00574658066034317,train
59M,Erlotinib,,,,0.03629031404852867,train
22Rv1,Erlotinib,,,0.0050320973958801,0.00669296458363533,train
ESS-1,Erlotinib,,,0.0676722356100884,0.014145311899483204,train
G-401,Erlotinib,,,0.0238411707730038,0.03360731899738312,train
KHM-1B,Erlotinib,,,0.049218625041717,0.042086850851774216,train
LN-428,Erlotinib,,,,0.0578555166721344,train
SK-N-FI,Erlotinib,,,0.0,0.0,train
CCF-STTG1,Erlotinib,,,,0.09135670214891434,train
H4,Erlotinib,,,0.0303917922741951,0.07304635643959045,train
TE-6,Erlotinib,,,,0.18151497840881348,train
HCC78,Erlotinib,,,0.0077521003033489,0.016172507777810097,train
8305C,Erlotinib,,,0.0298521375705681,0.042937587946653366,train
RMUG-S,Erlotinib,,,,0.13575232028961182,train
SNU-878,Erlotinib,,,,0.005626163445413113,train
KYM-1,Erlotinib,,,0.0,0.0,train
YD-8,Erlotinib,,,,0.052419498562812805,train
ZR-75-30,Erlotinib,,,0.0,0.048908770084381104,train
KP-N-SI9s,Erlotinib,,,0.0729198755695362,0.06458140164613724,train
HCC1599,Erlotinib,,,,0.11562451720237732,train
CAL-29,Erlotinib,,,,0.08572768419981003,train
ST486,Erlotinib,,,,0.018300771713256836,train
NCI-H647,Erlotinib,,,0.0064603721947235,0.008789045736193657,train
NCI-H716,Erlotinib,,,,0.006658938713371754,train
OUMS-27,Erlotinib,,,,0.09733936190605164,train
Hs 944.T,Erlotinib,,,0.0221635619877788,0.030319301411509514,train
LS123,Erlotinib,,,0.0687453300998243,0.030785730108618736,train
TE-15,Erlotinib,,,0.237841669361768,0.16141822934150696,train
PC-14,Erlotinib,,,0.540454830321444,0.3830782175064087,train
HCC827,Erlotinib,,,0.577869216226715,0.5362030863761902,train
MPP 89,Erlotinib,,,0.0190493875298152,0.03854536637663841,train
NCI-H522,Erlotinib,,,0.0403443205178365,0.0656188353896141,train
SIG-M5,Erlotinib,,,0.126180404243534,0.08408297598361969,train
Detroit 562,Erlotinib,,,0.115415781570674,0.09536789357662201,train
Panc 04.03,Erlotinib,,,0.111468825066676,0.0752856433391571,train
JHH-1,Erlotinib,,,,0.10752774029970169,train
MHH-CALL-3,Erlotinib,,,,0.05140630900859833,train
NH-6,Erlotinib,,,,0.017123254016041756,train
NCI-H1944,Erlotinib,,,0.105103912944344,0.04460463300347328,train
KNS-62,Erlotinib,,,0.0,-0.04112010821700096,train
JHOM-1,Erlotinib,,,,0.045773137360811234,train
OVTOKO,Erlotinib,,,0.105820028525121,0.04873920977115631,train
NCI-H2196,Erlotinib,,,,0.025562647730112076,train
RPMI-8226,Erlotinib,,,,0.028514213860034943,train
Hs 604.T,Erlotinib,,,,0.081166110932827,train
RS4;11,Erlotinib,,,,0.040976814925670624,train
GMS-10,Erlotinib,,,0.0190540934281724,0.054665520787239075,train
HCC-56,Erlotinib,,,0.0570985978077439,-0.01507718488574028,train
NCI-H1184,Erlotinib,,,0.0,0.028781551867723465,train
RERF-GC-1B,Erlotinib,,,0.0858973257371469,0.07490415871143341,train
AsPC-1,Erlotinib,,,0.0560623329164002,0.05845806375145912,train
CAL-54,Erlotinib,,,,0.15080399811267853,train
LS1034,Erlotinib,,,,-0.05943625420331955,train
MOR/CPR,Erlotinib,,,0.0502375665599399,0.04871194809675217,train
KYSE-30,Erlotinib,,,0.107401668997436,0.08517444878816605,train
PF-382,Erlotinib,,,,0.028670892119407654,train
SCC-25,Erlotinib,,,,0.13663947582244873,train
SNU-387,Erlotinib,,,0.0137625000000001,0.017444998025894165,train
SNU-61,Erlotinib,,,,0.03397568315267563,train
YKG-1,Erlotinib,,,0.0378246556038961,0.04164133593440056,train
GOS-3,Erlotinib,,,,0.08588837832212448,train
HT-1197,Erlotinib,,,0.0581736015518673,0.045222584158182144,train
ME-1 [Human leukemia],Erlotinib,,,,0.02064577490091324,train
SNU-840,Erlotinib,,,,0.05198674649000168,train
CHP-212,Erlotinib,,,0.0168024579872777,0.035311952233314514,train
253J-BV,Erlotinib,,,,0.08405426144599915,train
Ci-1,Erlotinib,,,0.0,0.009279105812311172,train
BV-173,Erlotinib,,,,0.05119819939136505,train
RCM-1 [Human rectum adenocarcinoma],Erlotinib,,,,-0.04996822774410248,train
SCC-9,Erlotinib,,,0.209352556276592,0.11203669756650925,train
BCP-1,Erlotinib,,,,0.02738203853368759,train
SNU-719,Erlotinib,,,,0.12973923981189728,train
Hs 229.T,Erlotinib,,,0.0,0.11003854870796204,train
RERF-LC-A1,Erlotinib,,,0.039469144135859,0.08033928275108337,train
RL,Erlotinib,,,,-0.0031617432832717896,train
G-402,Erlotinib,,,0.0035938457120128,0.009078641422092915,train
NCI-H2170,Erlotinib,,,0.198096525046799,0.16169923543930054,train
SK-MEL-31,Erlotinib,,,0.0229383589159689,0.07460782676935196,train
NCI-H1395,Erlotinib,,,,0.18659605085849762,train
CMK,Erlotinib,,,,0.03591048717498779,train
RT112/84,Erlotinib,,,,0.009478558786213398,train
SK-CO-1,Erlotinib,,,0.135089516259724,0.10043573379516602,train
RS-5,Erlotinib,,,,0.12461739778518677,train
SNG-M,Erlotinib,,,0.0745293031988896,0.009112806059420109,train
BICR 16,Erlotinib,,,,0.09950955957174301,train
SH-10-TC,Erlotinib,,,0.0300115489665035,0.0030190858524292707,train
COLO 205,Erlotinib,,,0.0524329965851902,0.01426264550536871,train
BICR 56,Erlotinib,,,,0.050915107131004333,train
SNU-886,Erlotinib,,,,-0.009447437711060047,train
T1-73,Erlotinib,,,,0.09237777441740036,train
Caki-1,Erlotinib,,,,0.05789056792855263,train
A-253,Erlotinib,,,0.111939413475256,0.0942002683877945,train
DM-3,Erlotinib,,,,0.10951521247625351,train
TE 617.T,Erlotinib,,,0.197636142689306,0.18458974361419678,train
COR-L47,Erlotinib,,,,-0.02330687642097473,train
HL-60,Erlotinib,,,,0.05099983140826225,train
MDA-MB-175-VII,Erlotinib,,,0.157212631566185,0.12421245872974396,train
NCI-H446,Erlotinib,,,,-0.03227398917078972,train
BL-41,Erlotinib,,,0.0095987380447434,0.011783365160226822,train
RKO,Erlotinib,,,0.0046315843924956,0.008829903788864613,train
SUP-HD1,Erlotinib,,,,0.006356727331876755,train
KMS-20,Erlotinib,,,,0.03003421053290367,train
OC 316,Erlotinib,,,0.0341578512748455,0.054410696029663086,train
Calu-1,Erlotinib,,,0.0088052462003865,0.02790074050426483,train
NCI-H841,Erlotinib,,,,0.1062411218881607,train
PE/CA-PJ15,Erlotinib,,,,0.12488529831171036,train
NCI-H929,Erlotinib,,,,0.024099409580230713,train
NCI-H2122,Erlotinib,,,0.0913124519134631,0.05414677411317825,train
Capan-1,Erlotinib,,,,0.04737401753664017,train
NCI-H2110,Erlotinib,,,,0.14294403791427612,train
Hs 571.T,Erlotinib,,,,0.11552569270133972,train
KP-2,Erlotinib,,,0.0396461943962427,0.030037857592105865,train
YMB-1,Erlotinib,,,,0.10504860430955887,train
EC-GI-10,Erlotinib,,,,0.13748818635940552,train
MC116,Erlotinib,,,0.0,-0.006511706858873367,train
SNB-19,Erlotinib,,,,0.058269500732421875,train
SW948,Erlotinib,,,,0.007494826335459948,train
KMRC-2,Erlotinib,,,0.0557129797932296,0.02076704613864422,train
AU565,Erlotinib,,,0.0466214596035104,0.04247421771287918,train
KNS-81-FD,Erlotinib,,,0.0065135250637065,0.07748778164386749,train
SLR24,Erlotinib,,,,0.09240817278623581,train
SW1783,Erlotinib,,,,0.046281930059194565,train
IOMM-Lee,Erlotinib,,,,0.02735847979784012,train
WM983B,Erlotinib,,,0.0124614675203545,0.029109546914696693,train
B-CPAP,Erlotinib,,,0.0266103192388467,0.004050118383020163,train
CADO-ES1,Erlotinib,,,,-0.003949458245187998,train
NU-DUL-1,Erlotinib,,,,0.03910084813833237,train
TEN,Erlotinib,,,0.0,0.014452151022851467,train
Hs 729.T,Erlotinib,,,0.0124696952980024,0.0801178514957428,train
HEC-1-B,Erlotinib,,,0.067324354538357,0.060102593153715134,train
OVISE,Erlotinib,,,,0.07786232233047485,train
CAL-12T,Erlotinib,,,0.282588685784174,0.20129860937595367,train
COV318,Erlotinib,,,0.0,0.03473076969385147,train
KG-1,Erlotinib,,,0.0368547649599705,0.03716517984867096,train
NCI-H1734,Erlotinib,,,,0.04123372584581375,train
SU-DHL-6,Erlotinib,,,0.0,0.009468555450439453,train
A-172,Erlotinib,,,0.0200026578656478,0.04537690058350563,train
A-498,Erlotinib,,,,0.022674288600683212,train
NCI-H2081,Erlotinib,,,,0.04437702149152756,train
SK-LMS-1,Erlotinib,,,0.0986029758746453,0.06483550369739532,train
RD,Erlotinib,,,0.0021772616522563,0.09120126068592072,train
BEN,Erlotinib,,,,0.009231670759618282,train
HuH-28,Erlotinib,,,,0.05261646956205368,train
KS-1 [Human glioblastoma],Erlotinib,,,,0.10801931470632553,train
MOLM-13,Erlotinib,,,,0.049158453941345215,train
HMC-1-8,Erlotinib,,,0.0194228408584924,0.02851385436952114,train
NCI-H854,Erlotinib,,,,-0.044745758175849915,train
Panc 02.03,Erlotinib,,,0.126721659151957,0.06620211899280548,train
